Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1850,1,11.474,0_Global,Global,ALL,ALL
1850,2,12.227,0_Global,Global,ALL,ALL
1850,3,12.706,0_Global,Global,ALL,ALL
1850,4,13.396,0_Global,Global,ALL,ALL
1850,5,14.324,0_Global,Global,ALL,ALL
1850,6,15.301,0_Global,Global,ALL,ALL
1850,7,15.775,0_Global,Global,ALL,ALL
1850,8,15.632,0_Global,Global,ALL,ALL
1850,9,14.776,0_Global,Global,ALL,ALL
1850,10,13.68,0_Global,Global,ALL,ALL
1850,11,12.689,0_Global,Global,ALL,ALL
1850,12,12.025,0_Global,Global,ALL,ALL
1851,1,12.071,0_Global,Global,ALL,ALL
1851,2,12.035,0_Global,Global,ALL,ALL
1851,3,12.52,0_Global,Global,ALL,ALL
1851,4,13.37,0_Global,Global,ALL,ALL
1851,5,14.62,0_Global,Global,ALL,ALL
1851,6,15.399,0_Global,Global,ALL,ALL
1851,7,15.744,0_Global,Global,ALL,ALL
1851,8,15.492,0_Global,Global,ALL,ALL
1851,9,14.808,0_Global,Global,ALL,ALL
1851,10,14.134,0_Global,Global,ALL,ALL
1851,11,12.891,0_Global,Global,ALL,ALL
1851,12,12.366,0_Global,Global,ALL,ALL
1852,1,12.002,0_Global,Global,ALL,ALL
1852,2,11.946,0_Global,Global,ALL,ALL
1852,3,12.327,0_Global,Global,ALL,ALL
1852,4,13.474,0_Global,Global,ALL,ALL
1852,5,14.805,0_Global,Global,ALL,ALL
1852,6,15.546,0_Global,Global,ALL,ALL
1852,7,15.918,0_Global,Global,ALL,ALL
1852,8,15.45,0_Global,Global,ALL,ALL
1852,9,14.898,0_Global,Global,ALL,ALL
1852,10,14.115,0_Global,Global,ALL,ALL
1852,11,12.73,0_Global,Global,ALL,ALL
1852,12,12.594,0_Global,Global,ALL,ALL
1853,1,11.885,0_Global,Global,ALL,ALL
1853,2,12.109,0_Global,Global,ALL,ALL
1853,3,12.685,0_Global,Global,ALL,ALL
1853,4,13.734,0_Global,Global,ALL,ALL
1853,5,14.693,0_Global,Global,ALL,ALL
1853,6,15.489,0_Global,Global,ALL,ALL
1853,7,15.992,0_Global,Global,ALL,ALL
